169	45_D04_her2mb_br223m2-1.nd2:1865-3441	168.586	1276.940	537.000	4374.030	219.727
170	45_D04_her2mb_br223m2-1.nd2:2461-3506	650.261	1149.562	493.000	8825.520	919.057
171	45_D04_her2mb_br223m2-1.nd2:2980-3596	128.024	1700.709	533.390	6501.000	192.031
172	45_D04_her2mb_br223m2-1.nd2:2775-3506	130.982	1000.234	0.000	3932.015	183.879
173	45_D04_her2mb_br223m2-1.nd2:2224-3533	71.829	1551.077	0.000	3715.724	101.865
174	45_D04_her2mb_br223m2-1.nd2:2265-3398	158.446	2226.897	545.320	4396.000	233.405
175	45_D04_her2mb_br223m2-1.nd2:2485-3462	118.729	741.608	508.000	1692.000	172.292
176	45_D04_her2mb_br223m2-1.nd2:2332-3385	215.064	806.511	0.000	2229.111	309.358
177	45_D04_her2mb_br223m2-1.nd2:2414-3118	371.819	876.045	494.280	3836.100	501.252
178	45_D04_her2mb_br223m2-1.nd2:0421-0118	98.448	1008.462	568.250	2057.740	143.141
179	45_D04_her2mb_br223m2-1.nd2:0927-3099	237.880	963.095	516.500	2126.340	358.468
180	45_D04_her2mb_br223m2-1.nd2:0827-2482	431.817	1161.431	494.188	5747.000	621.723
181	45_D04_her2mb_br223m2-1.nd2:0958-3321	66.336	1645.062	539.550	4462.210	98.961
182	45_D04_her2mb_br223m2-1.nd2:0984-3138	103.095	1840.010	514.609	5284.869	143.533
183	45_D04_her2mb_br223m2-1.nd2:1112-2391	228.162	1194.524	527.660	5006.290	319.846
184	45_D04_her2mb_br223m2-1.nd2:1380-2517	103.940	1614.859	520.000	5275.000	135.060
185	45_D04_her2mb_br223m2-1.nd2:1346-2552	167.319	982.814	488.000	3706.240	230.882
186	45_D04_her2mb_br223m2-1.nd2:1227-1613	289.427	1145.732	525.000	4191.000	356.761
187	45_D04_her2mb_br223m2-1.nd2:1053-1806	148.305	885.723	518.000	2841.904	203.864
188	45_D04_her2mb_br223m2-1.nd2:0891-2491	184.642	1053.003	588.100	1991.800	266.696
189	45_D04_her2mb_br223m2-1.nd2:1483-2570	155.065	1476.111	603.000	4387.000	235.298
190	45_D04_her2mb_br223m2-1.nd2:1490-2462	164.361	699.452	543.600	1907.220	242.091
191	45_D04_her2mb_br223m2-1.nd2:1492-2282	208.303	752.598	518.000	3363.000	315.204
192	45_D04_her2mb_br223m2-1.nd2:1576-2439	122.109	1077.272	525.000	4950.290	182.685
193	45_D04_her2mb_br223m2-1.nd2:1954-3474	107.320	1246.695	559.000	2409.000	163.163
