 ,Label,Area,Mean,Min,Max,Length
296,38_D11_her2mb_br223-1.nd2:0792-2539,173.225,882.194,487.070,2059.748,220.882
297,38_D11_her2mb_br223-1.nd2:2031-0358,159.282,1073.777,481.760,5631.000,208.679
298,38_D11_her2mb_br223-1.nd2:1866-0512,201.110,980.872,477.630,5209.000,255.042
299,38_D11_her2mb_br223-1.nd2:2013-0416,219.278,1193.283,516.160,3719.000,270.170
300,38_D11_her2mb_br223-1.nd2:2176-0233,299.553,1195.234,488.000,5220.690,389.500
301,38_D11_her2mb_br223-1.nd2:2552-0224,359.125,1391.823,467.000,6087.000,453.371
302,38_D11_her2mb_br223-1.nd2:2673-0083,85.768,2290.052,740.000,3511.040,114.230
303,38_D11_her2mb_br223-1.nd2:2503-0164,116.188,984.049,508.000,2454.000,150.813
304,38_D11_her2mb_br223-1.nd2:2427-0426,239.980,1423.502,491.000,11581.330,306.687
305,38_D11_her2mb_br223-1.nd2:1813-0884,125.060,1003.478,512.200,2749.000,164.612
306,38_D11_her2mb_br223-1.nd2:2350-0483,148.298,1763.686,544.000,5698.000,195.744
307,38_D11_her2mb_br223-1.nd2:1553-1150,109.850,1088.931,508.000,3102.000,148.829
308,38_D11_her2mb_br223-1.nd2:1610-1075,233.643,1000.610,526.000,3679.560,318.194
309,38_D11_her2mb_br223-1.nd2:1402-1773,94.218,1464.556,531.800,3799.000,121.943
310,38_D11_her2mb_br223-1.nd2:1575-1573,136.468,1712.690,564.000,4790.380,167.102
311,38_D11_her2mb_br223-1.nd2:2700-0170,129.285,1698.678,536.060,3772.000,159.960
312,38_D11_her2mb_br223-1.nd2:2848-0023,30.843,1442.418,475.000,4155.342,45.010
313,38_D11_her2mb_br223-1.nd2:2819-0113,150.833,994.015,503.000,1873.830,204.415
314,38_D11_her2mb_br223-1.nd2:3010-0030,78.585,1258.635,471.000,7701.000,106.333
315,38_D11_her2mb_br223-1.nd2:2868-0280,472.778,1061.078,482.000,7007.910,585.145
316,38_D11_her2mb_br223-1.nd2:3068-0130,197.730,1596.292,464.000,9135.000,255.982
317,38_D11_her2mb_br223-1.nd2:3324-0115,203.645,1062.859,454.000,6293.000,302.459
318,38_D11_her2mb_br223-1.nd2:3268-0154,288.567,942.623,482.000,10613.000,380.865
319,38_D11_her2mb_br223-1.nd2:3534-0119,100.555,1317.486,0.000,3778.760,145.532
320,38_D11_her2mb_br223-1.nd2:3497-0305,134.355,1507.297,487.500,10340.000,185.540
321,38_D11_her2mb_br223-1.nd2:3484-0324,130.130,902.367,484.000,2380.640,185.533
322,38_D11_her2mb_br223-1.nd2:3171-0417,346.873,848.913,487.000,4850.000,494.331
323,38_D11_her2mb_br223-1.nd2:2733-1045,357.435,1302.408,505.000,5822.000,464.558
324,38_D11_her2mb_br223-1.nd2:1936-0757,280.963,897.918,505.280,2535.000,370.315
325,38_D11_her2mb_br223-1.nd2:2093-0446,158.438,772.125,506.390,2866.578,219.472
326,38_D11_her2mb_br223-1.nd2:2219-0576,152.100,1131.265,507.000,4464.000,191.871
327,38_D11_her2mb_br223-1.nd2:2236-0611,177.873,1560.020,535.920,17548.000,217.797
328,38_D11_her2mb_br223-1.nd2:1813-0765,218.433,974.093,509.000,3122.340,284.932
329,38_D11_her2mb_br223-1.nd2:1663-1274,242.093,1904.912,491.000,12872.760,310.135
330,38_D11_her2mb_br223-1.nd2:1458-1575,140.270,1051.850,520.200,3765.380,195.039
331,38_D11_her2mb_br223-1.nd2:0894-2694,362.928,987.517,486.500,5303.000,469.670
332,38_D11_her2mb_br223-1.nd2:0814-2542,281.385,693.771,519.000,1708.450,343.268
333,38_D11_her2mb_br223-1.nd2:1400-1913,242.938,777.149,505.460,4377.000,323.802
334,38_D11_her2mb_br223-1.nd2:1049-2427,439.400,1104.968,516.000,4212.500,582.866
335,38_D11_her2mb_br223-1.nd2:1028-2481,161.818,1037.459,522.020,5575.000,212.130
336,38_D11_her2mb_br223-1.nd2:1159-2300,132.665,1614.328,537.000,4681.000,183.251
337,38_D11_her2mb_br223-1.nd2:1282-2027,184.210,972.697,479.000,5480.000,245.011
338,38_D11_her2mb_br223-1.nd2:1139-2447,301.665,1940.004,645.817,6114.000,392.636
339,38_D11_her2mb_br223-1.nd2:1160-2415,438.555,1430.951,478.000,7446.925,570.664
340,38_D11_her2mb_br223-1.nd2:1222-2424,226.037,1758.302,532.180,5892.041,299.558
341,38_D11_her2mb_br223-1.nd2:1386-1848,147.030,638.893,506.850,1485.120,202.926
342,38_D11_her2mb_br223-1.nd2:2476-0670,506.578,1363.322,476.000,7714.000,652.468
343,38_D11_her2mb_br223-1.nd2:2292-0844,282.653,818.400,509.000,3104.000,344.347
344,38_D11_her2mb_br223-1.nd2:2557-0661,110.273,1113.741,520.000,4363.000,138.009
345,38_D11_her2mb_br223-1.nd2:2978-0479,50.700,1289.962,518.400,2671.360,69.912
346,38_D11_her2mb_br223-1.nd2:3501-0459,121.680,1931.083,465.000,11338.000,166.021
347,38_D11_her2mb_br223-1.nd2:3051-0546,257.303,1251.279,521.000,8393.000,341.394
348,38_D11_her2mb_br223-1.nd2:2805-0649,287.300,821.078,492.000,4773.260,407.900
349,38_D11_her2mb_br223-1.nd2:3295-0574,285.610,1323.699,540.790,7013.000,401.346
350,38_D11_her2mb_br223-1.nd2:3063-0703,332.930,1327.939,498.000,6883.850,444.640
351,38_D11_her2mb_br223-1.nd2:2757-0378,205.758,1140.860,477.690,9491.000,291.316
352,38_D11_her2mb_br223-1.nd2:3439-0561,103.090,1045.596,478.000,3595.000,144.381
353,38_D11_her2mb_br223-1.nd2:3246-0646,365.040,885.575,0.000,4123.820,526.385
354,38_D11_her2mb_br223-1.nd2:2983-0692,240.403,1191.579,526.120,5279.000,344.242
355,38_D11_her2mb_br223-1.nd2:2717-0762,180.830,2096.836,592.578,7109.000,243.988
356,38_D11_her2mb_br223-1.nd2:3404-0754,214.630,1677.681,483.000,4334.000,306.861
357,38_D11_her2mb_br223-1.nd2:2740-0807,117.877,1329.874,558.000,6634.000,175.501
358,38_D11_her2mb_br223-1.nd2:3214-0822,284.765,1686.171,526.000,9283.000,420.451
359,38_D11_her2mb_br223-1.nd2:3110-0890,268.288,1642.520,566.000,6307.460,376.477
360,38_D11_her2mb_br223-1.nd2:2868-0980,95.062,1791.535,556.400,4248.140,138.964
361,38_D11_her2mb_br223-1.nd2:2481-0860,236.600,1082.365,509.000,3228.000,293.678
