 ,Label,Area,Mean,Min,Max,Length
98,23_B02_ctrl-3.nd2:2052-0787,50.280,1266.614,570.000,3443.000,60.518
99,23_B02_ctrl-3.nd2:1755-1152,90.420,1941.117,550.000,6105.000,130.882
100,23_B02_ctrl-3.nd2:1701-1115,213.373,2028.919,511.000,9785.500,267.574
101,23_B02_ctrl-3.nd2:2695-0870,251.400,1485.103,497.160,7102.320,319.921
102,23_B02_ctrl-3.nd2:2376-1069,113.236,2449.916,545.000,7190.000,162.629
103,23_B02_ctrl-3.nd2:2426-0915,84.927,1419.294,503.000,8801.000,130.290
104,23_B02_ctrl-3.nd2:2510-1400,174.501,1981.080,560.800,10388.048,264.317
105,23_B02_ctrl-3.nd2:2569-1263,132.672,1745.264,514.520,10396.000,168.874
106,23_B02_ctrl-3.nd2:0851-2165,367.171,2274.069,481.000,14663.590,491.719
107,23_B02_ctrl-3.nd2:0827-2306,318.581,3227.836,479.000,16137.100,441.709
108,23_B02_ctrl-3.nd2:1793-1522,88.307,1885.785,740.269,6410.750,111.054
109,23_B02_ctrl-3.nd2:1823-1679,68.449,4326.242,628.000,11149.000,89.025
110,23_B02_ctrl-3.nd2:1037-1921,187.600,1130.017,482.000,5612.050,243.104
111,23_B02_ctrl-3.nd2:0657-2678,51.970,5319.865,543.000,10736.000,69.577
112,23_B02_ctrl-3.nd2:0737-3020,49.435,4790.810,552.000,18083.000,64.793
113,23_B02_ctrl-3.nd2:0801-2647,69.716,1133.968,523.580,11262.850,94.840
114,23_B02_ctrl-3.nd2:0857-2735,107.743,5361.478,514.000,14359.000,141.548
115,23_B02_ctrl-3.nd2:0852-2840,99.715,4285.156,552.000,7649.779,143.646
116,23_B02_ctrl-3.nd2:0791-3598,40.562,3626.741,554.000,8228.000,48.362
117,23_B02_ctrl-3.nd2:0799-3562,91.265,3782.376,516.000,18312.000,116.471
118,23_B02_ctrl-3.nd2:1009-2189,309.286,3535.545,499.000,11826.000,415.611
119,23_B02_ctrl-3.nd2:1701-1964,130.137,1954.581,484.000,8643.480,163.146
120,23_B02_ctrl-3.nd2:2017-0924,162.248,2159.420,575.000,3902.000,208.949
121,23_B02_ctrl-3.nd2:2201-0934,327.877,885.053,519.000,5458.000,416.197
122,23_B02_ctrl-3.nd2:1745-1183,96.757,2181.937,466.000,9671.000,123.181
123,23_B02_ctrl-3.nd2:1830-1137,252.245,1229.220,503.000,9309.000,315.621
124,23_B02_ctrl-3.nd2:2034-1082,234.922,1740.487,512.000,7337.000,289.279
125,23_B02_ctrl-3.nd2:1744-1356,113.236,4100.753,573.000,11000.000,140.735
126,23_B02_ctrl-3.nd2:1998-1719,179.994,1880.105,534.000,7996.000,233.306
127,23_B02_ctrl-3.nd2:2940-0390,149.573,1600.743,491.000,8653.780,209.245
128,23_B02_ctrl-3.nd2:2753-0203,89.997,888.457,489.000,1695.000,125.689
129,23_B02_ctrl-3.nd2:2759-0554,99.715,808.349,493.076,3424.000,124.391
130,23_B02_ctrl-3.nd2:2968-0626,218.021,750.148,484.440,3579.000,282.760
131,23_B02_ctrl-3.nd2:0982-2565,70.561,1154.538,529.000,2832.000,96.106
132,23_B02_ctrl-3.nd2:0639-3351,66.336,1316.893,517.000,3943.000,86.241
133,23_B02_ctrl-3.nd2:0670-3198,81.969,1639.864,521.000,12505.000,104.596
134,23_B02_ctrl-3.nd2:0712-3128,221.401,727.666,493.000,1683.000,295.881
135,23_B02_ctrl-3.nd2:0288-2395,54.083,1410.479,562.413,4083.730,76.610
136,23_B02_ctrl-3.nd2:0098-2930,48.590,2236.324,537.000,6619.000,63.684
137,23_B02_ctrl-3.nd2:0032-2607,39.717,973.214,541.000,3695.000,51.228
138,23_B02_ctrl-3.nd2:1115-2247,183.797,3256.747,577.000,8924.060,253.176
139,23_B02_ctrl-3.nd2:1078-2787,170.699,2832.215,529.000,12258.000,236.512
140,23_B02_ctrl-3.nd2:0785-3481,157.178,1063.393,506.160,3000.000,207.066
141,23_B02_ctrl-3.nd2:0840-3258,348.158,3116.197,510.000,18667.000,484.660
142,23_B02_ctrl-3.nd2:0729-3296,358.298,2135.394,477.000,24888.000,489.613
143,23_B02_ctrl-3.nd2:1508-0882,81.969,1072.763,551.000,4329.891,104.153
144,23_B02_ctrl-3.nd2:1287-1929,168.586,2074.083,518.520,14023.600,246.691
145,23_B02_ctrl-3.nd2:1387-1924,124.644,1527.646,500.000,9184.000,173.044
146,23_B02_ctrl-3.nd2:1453-1836,44.365,2733.513,1179.000,5233.980,64.267
147,23_B02_ctrl-3.nd2:1630-1809,149.995,1066.482,533.000,4921.000,207.364
148,23_B02_ctrl-3.nd2:2266-0950,373.087,966.572,506.000,6912.000,485.060
149,23_B02_ctrl-3.nd2:2521-0925,196.473,1204.253,506.000,10365.495,248.889
150,23_B02_ctrl-3.nd2:2694-0972,98.448,2341.256,537.760,5449.000,138.510
151,23_B02_ctrl-3.nd2:2800-1107,185.910,2381.641,548.100,9876.000,240.773
152,23_B02_ctrl-3.nd2:3123-0701,179.572,2441.366,544.857,6203.000,229.126
153,23_B02_ctrl-3.nd2:3248-0994,71.406,830.080,520.400,1676.000,92.793
154,23_B02_ctrl-3.nd2:3204-1012,222.246,1199.488,523.000,4392.730,320.157
155,23_B02_ctrl-3.nd2:2768-1273,194.782,2255.188,540.000,5484.840,273.247
156,23_B02_ctrl-3.nd2:2853-1598,171.121,2196.790,716.000,8906.094,215.980
