 ,Label,Area,Mean,Min,Max,Length
252,40_D09_trka_br223-1.nd2:1118-1132,192.247,1039.460,531.000,2211.000,244.917
253,40_D09_trka_br223-1.nd2:1015-1317,51.548,979.614,518.000,1846.940,69.068
254,40_D09_trka_br223-1.nd2:1130-1303,93.800,912.100,532.250,2813.000,132.333
255,40_D09_trka_br223-1.nd2:1140-1446,78.167,1221.308,573.000,2471.000,101.263
256,40_D09_trka_br223-1.nd2:1270-1248,230.274,1058.738,532.000,3686.000,295.919
257,40_D09_trka_br223-1.nd2:1035-1906,92.110,820.923,506.000,1449.000,133.189
258,40_D09_trka_br223-1.nd2:1047-1926,97.180,829.039,487.000,3618.820,134.424
259,40_D09_trka_br223-1.nd2:1137-2377,187.600,1655.771,535.480,3860.100,272.807
260,40_D09_trka_br223-1.nd2:1005-2389,100.138,674.681,486.000,1237.000,139.603
261,40_D09_trka_br223-1.nd2:1078-1541,109.011,1246.750,499.000,3198.000,137.271
262,40_D09_trka_br223-1.nd2:1182-1456,216.754,1543.313,595.920,3982.752,280.310
263,40_D09_trka_br223-1.nd2:1267-1463,95.067,868.241,535.000,1297.618,134.851
264,40_D09_trka_br223-1.nd2:1511-1300,141.122,1146.941,626.000,2275.960,184.939
265,40_D09_trka_br223-1.nd2:1421-1313,123.376,1294.666,508.000,2926.000,163.889
266,40_D09_trka_br223-1.nd2:1245-1360,285.625,756.714,499.240,3538.982,371.975
267,40_D09_trka_br223-1.nd2:1213-1157,85.772,1076.489,542.809,3413.880,115.194
268,40_D09_trka_br223-1.nd2:1252-2054,158.023,1571.111,480.000,3019.000,208.478
269,40_D09_trka_br223-1.nd2:1100-2098,108.166,868.752,495.000,2726.000,134.692
270,40_D09_trka_br223-1.nd2:1260-1968,138.587,1337.162,505.000,3910.000,176.443
271,40_D09_trka_br223-1.nd2:1508-3125,123.799,1320.529,512.000,3754.000,167.337
272,40_D09_trka_br223-1.nd2:1613-3106,110.701,1160.446,555.000,2728.000,164.656
273,40_D09_trka_br223-1.nd2:1719-3135,111.123,1182.705,526.000,3464.000,158.288
274,40_D09_trka_br223-1.nd2:1610-3201,52.393,1400.178,562.000,3642.580,77.412
275,40_D09_trka_br223-1.nd2:1738-3206,47.745,2051.397,535.000,4427.240,69.124
276,40_D09_trka_br223-1.nd2:2111-3091,317.736,1054.176,491.000,6952.000,435.299
