 ,Label,Area,Mean,Min,Max,Length
79,21_B04_br223_egfrc-1.nd2:3021-0556,123.120,2858.131,484.000,23872.920,153.776
80,21_B04_br223_egfrc-1.nd2:3048-0614,115.952,2690.941,504.000,16414.000,146.387
81,21_B04_br223_egfrc-1.nd2:2572-0859,276.598,2407.327,573.458,6096.550,369.006
82,21_B04_br223_egfrc-1.nd2:2217-1538,414.054,3114.088,474.000,16379.000,518.285
83,21_B04_br223_egfrc-1.nd2:2312-1440,319.606,3308.074,520.000,12433.000,416.210
84,21_B04_br223_egfrc-1.nd2:2389-1239,272.803,2792.807,476.000,16766.000,337.908
85,21_B04_br223_egfrc-1.nd2:2702-0626,143.359,1078.948,474.000,3291.210,184.362
86,21_B04_br223_egfrc-1.nd2:2590-0845,222.628,1355.979,475.000,6977.000,286.376
87,21_B04_br223_egfrc-1.nd2:2520-1035,160.646,1313.797,477.000,5036.000,200.661
88,21_B04_br223_egfrc-1.nd2:1144-2472,234.856,1828.064,467.000,5239.780,308.928
89,21_B04_br223_egfrc-1.nd2:0061-2172,134.926,1239.162,506.180,3827.960,190.277
